This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202207 CRSP database.,,,,,,,,,,,,,,,,,,,,,,,,,
198009,6.4748,2.9475,2.8097,1.3028,3.179,4.5814,3.6846,3.7859,0.9129,1.1767,5.3696,2.2594,2.7456,1.5141,-1.3126,5.8781,4.3619,1.9979,0.176,0.2529,3.0991,5.6656,3.2092,-1.1106,0.0314
198010,7.762,5.5854,4.4163,3.6015,2.1991,6.7003,2.2713,0.6514,3.3861,1.6885,2.1917,2.3769,2.8275,1.4055,2.1216,2.3659,3.5685,-0.7411,-1.2633,-0.1654,0.6068,4.0471,4.643,-1.7668,0.817
198011,16.4103,6.4005,5.5827,0.9849,1.8304,13.4523,7.4653,4.4356,6.4091,3.676,11.7486,7.0855,3.505,2.3275,1.6411,13.1404,13.8997,4.6168,2.8904,0.9367,10.651,14.2736,18.4571,5.2796,3.9964
198012,-6.4093,-5.6682,-3.6697,-2.6904,-3.4275,-5.1554,-2.3956,-1.9108,-1.4557,-0.3376,-3.8261,-3.2388,-0.4676,-0.9983,-0.1335,-3.6459,-4.4759,-0.9739,0.6393,-0.4546,0.0924,-5.5296,-5.7702,-1.327,-0.4463
198101,-4.4541,-0.4488,2.0309,1.6311,3.1485,-4.9333,-0.0338,-0.2284,1.8026,3.1023,-4.151,-1.7204,-0.9898,2.0129,2.7102,-6.6622,-3.4526,-0.2542,0.4866,1.4324,-6.1346,-7.3192,-6.3865,0.0363,1.9864
198102,-3.4045,0.0165,1.2144,1.994,2.5098,-0.3773,1.5802,2.812,3.5061,3.8639,2.347,2.433,3.7864,-0.0499,1.3553,1.33,2.5407,4.5395,1.3373,3.794,3.265,2.0115,-0.575,3.1146,-0.6153
198103,7.2818,9.4495,8.5668,8.9755,7.314,8.0182,8.36,7.8419,7.8425,7.5275,7.691,7.7999,7.9864,9.067,6.9676,9.2543,6.7772,8.5322,7.4034,7.6968,2.9453,3.204,0.3225,3.433,8.1673
198104,2.8941,4.6714,3.54,4.7323,5.489,1.6812,3.5544,3.7386,3.7581,4.0242,2.2607,3.4207,1.187,0.9754,3.7114,-0.0049,-0.8281,0.4784,0.2999,1.7053,-2.7511,-4.2708,-2.7206,2.1239,-2.9574
198105,4.9653,4.9324,4.3899,2.4889,2.8337,6.1952,2.1804,2.8389,0.2891,2.5058,2.2346,3.8547,2.9395,1.4441,5.1206,3.547,2.1745,1.914,1.0741,3.3478,1.5788,-2.1291,-1.9855,3.8169,0.5521
198106,-7.0155,-0.5011,1.2843,2.7162,1.4854,-7.0575,-0.5018,-0.8373,-0.1153,1.4791,-4.8539,-0.2099,-0.3997,2.3291,-1.7095,-5.1757,-1.5531,0.7192,2.5865,-0.5766,-4.4628,1.1583,3.4063,-0.8594,1.0217
198107,-4.6537,-3.2229,-2.7841,-1.9498,-2.3041,-2.5249,-3.3294,-0.7877,-1.371,-1.9758,-1.6873,-2.0704,-2.9898,-2.9233,-0.4774,2.0524,-0.9423,-2.4478,-2.5409,-3.1747,1.6134,2.6651,-2.0591,-2.171,0.5965
198108,-12.7417,-8.5843,-7.4367,-5.3424,-5.0792,-10.3257,-8.1623,-5.2415,-5.1337,-5.6382,-8.2261,-6.0033,-5.5155,-5.7347,-3.4169,-6.9369,-6.2454,-3.9195,-5.265,-3.0611,-6.1701,-6.664,-5.7615,-5.1307,-0.4253
198109,-13.5206,-8.149,-7.4425,-6.6417,-6.2905,-10.2372,-6.8671,-6.6219,-3.3899,-5.4667,-9.2439,-5.8642,-6.127,-1.6434,-3.8772,-9.3993,-8.1003,-6.5454,-3.8612,-4.3109,-6.2933,-6.1407,-6.2725,-2.1958,0.5234
198110,10.5516,8.0307,8.4082,6.9762,5.1725,11.4182,5.8585,7.0241,7.6686,5.9252,10.7841,5.2893,7.3646,5.1736,4.1535,10.1058,8.057,4.9061,4.135,3.7155,7.7948,7.5149,2.6615,1.5943,4.8102
198111,-1.0829,2.0099,3.9462,2.7533,3.8438,1.5868,5.239,4.7704,6.1391,5.6172,0.8148,2.9828,4.3055,3.1606,5.2413,4.0093,4.1319,2.53,7.4007,4.8362,3.6033,5.9806,5.1832,4.4416,3.7195
198112,-4.1377,-1.7692,-0.3458,-0.4875,-1.0132,-1.7802,-0.3946,-1.8427,-2.2933,-1.5411,-1.9415,-2.1271,-0.9634,-1.1983,-3.1654,-3.1468,-2.3838,-1.7383,-2.3838,-2.4483,-2.979,-3.4035,-3.7904,-2.0612,-1.7567
198201,-3.1714,-0.5311,-1.7513,-1.636,-0.2205,-5.4882,-3.5887,-3.3999,-3.4399,0.2754,-6.1926,-3.5232,-4.9394,-1.9755,1.259,-6.5411,-4.0643,-3.9297,-1.6405,-1.6513,-0.2472,-3.9096,-2.8175,-1.0953,1.4504
198202,-7.6762,-4.1286,-2.8609,-2.8958,-0.9508,-7.3965,-5.016,-3.7861,-1.1098,-0.5282,-7.6805,-2.9741,-1.497,-3.1415,0.3064,-7.0293,-6.1246,-3.61,-0.1205,0.7829,-7.3547,-7.2452,-2.6849,-1.1907,-4.0071
198203,-2.3389,-0.2308,-1.1483,-0.4774,0.3204,-3.8172,0.2596,-1.3655,2.0709,1.8264,-2.3704,0.0161,1.049,0.0064,2.4899,-3.1381,-1.8191,0.1219,0.1084,1.0649,-3.4941,0.4044,-1.5383,2.5956,2.0438
198204,6.3583,6.4108,5.4441,4.6158,4.4859,6.6906,6.7141,5.9518,4.3863,4.2055,5.8253,6.0278,4.5075,5.2263,4.7632,6.3094,5.0969,4.519,3.7172,5.0006,6.6516,3.9335,2.9793,3.0565,0.4977
198205,-3.1446,-1.7018,-0.0384,-1.0266,-0.3279,-3.9048,-3.652,-3.1283,-1.7386,-2.3817,-3.3123,-2.1057,-3.344,-1.286,-1.1864,-4.6171,-4.501,-4.0154,-4.0247,-2.6148,-4.0226,-1.8825,-1.478,-3.3992,-1.3048
198206,-4.3381,-2.9824,-2.656,-1.0739,-1.5237,-4.2976,-1.1894,-1.3947,-0.6626,-1.0312,-4.1254,-0.4164,-0.4641,-2.3546,-2.0042,-4.4872,-2.9382,-0.7127,-1.1497,0.4285,-2.8165,-1.1581,-0.6041,-1.8226,-2.8953
198207,-3.8399,-2.6616,0.2355,-0.8633,-0.3959,-3.4292,1.5301,-0.3657,-0.1961,-1.1047,-1.8469,-0.5805,-2.9424,-3.0716,-1.9012,-1.3763,-4.1206,-1.7741,-3.7509,-2.8109,0.636,-3.7154,-4.3037,-2.1053,-1.9168
198208,4.7879,7.2574,6.7238,4.9929,5.633,7.9482,8.3816,9.9738,8.2812,8.2147,10.5294,11.0077,11.9916,11.1067,10.9937,12.21,12.9749,10.2178,12.8077,14.0089,11.2754,12.0515,13.0509,13.4174,13.6392
198209,2.2484,2.3713,5.6783,3.947,4.4299,2.3612,2.9421,5.0153,5.5077,5.961,3.227,5.3941,4.195,4.2908,2.0802,2.8418,1.9134,8.0901,2.8301,-0.0277,1.7253,1.9305,1.0951,-0.1059,-0.0491
198210,17.5699,13.4003,13.1589,12.8585,11.7176,17.4182,12.2334,13.4289,10.89,11.0294,14.8373,13.526,12.6619,13.7917,12.5608,15.6447,14.7503,13.0152,12.8853,12.833,11.5545,11.3482,10.1708,10.655,8.8477
198211,8.8022,10.4809,11.4681,10.0723,10.5478,9.6962,9.0574,8.0457,7.261,8.8414,10.5962,8.7471,6.1173,5.1902,8.8461,7.3155,6.9737,4.251,5.8516,7.2974,7.2297,4.1766,1.3367,2.3704,3.3498
198212,2.5323,2.1791,2.1233,2.1026,2.3137,-0.1637,2.2526,1.0654,0.0765,0.8299,0.5956,0.6338,-0.9333,0.2402,2.3493,0.8535,0.2659,2.3077,0.4561,2.6453,2.3251,-0.109,1.1183,0.6685,3.9613
198301,13.4493,8.5078,8.7857,9.138,7.4371,7.9723,8.0219,3.5397,4.778,4.7402,6.5353,2.8966,3.9392,3.0033,3.8644,5.0104,3.1115,2.6826,2.3678,2.0805,2.0264,3.0681,3.8564,6.6958,1.6479
198302,3.2025,4.6688,8.2264,7.3391,9.1749,5.066,5.0756,7.9278,6.1361,5.1975,4.9329,4.7334,5.4223,4.1815,5.3319,4.9747,2.877,3.1858,3.3737,4.4774,2.438,3.9466,3.1289,0.4951,4.0883
198303,2.6822,5.6007,6.736,4.6952,7.1574,1.7191,4.037,6.6138,6.9916,4.8358,2.1099,6.7474,4.655,7.7143,4.9482,0.6412,2.7227,4.4949,5.8904,5.1438,3.3447,2.5207,4.0765,2.9946,3.5256
198304,7.2592,7.4318,8.8519,9.0357,9.1895,8.0163,8.1961,8.8683,7.1043,7.9651,6.7926,7.0542,7.2859,6.3492,6.4072,5.1,5.6839,7.3595,6.8776,6.2267,6.577,6.1083,8.8771,8.5038,9.2379
198305,12.3799,10.2359,8.8532,8.7115,7.7056,5.6909,6.1384,5.2108,3.8107,5.0646,5.4651,5.2083,2.5547,2.2712,1.446,4.7399,5.7779,4.0502,1.5974,1.0414,-0.8993,-2.2479,-0.4235,-1.2816,-0.359
198306,4.3193,6.7508,3.641,2.9948,4.3302,6.8549,5.4705,1.4543,3.3737,3.1313,4.9777,5.5361,4.6625,1.8895,1.1259,6.4279,4.6452,4.1714,-0.964,1.8766,5.8797,5.1767,2.8379,1.1915,2.0168
198307,-6.1018,-2.1594,-0.7898,0.7761,0.7212,-7.2709,-4.5167,-0.8928,1.6211,0.8814,-6.1745,-2.8707,2.6928,0.9636,1.0157,-4.5432,-3.3044,-4.82,-0.7824,-0.5698,-4.8247,-5.9942,-3.6751,-0.2285,-2.1514
198308,-6.1302,-3.4798,-2.5783,-3.6124,-1.2153,-5.3087,-3.425,-2.7738,-1.0507,0.8029,-3.9724,-4.0752,-1.5845,-0.8586,2.6381,-2.6964,-1.9114,-0.1361,2.4809,3.6887,-0.6284,-0.4424,0.2715,4.2639,6.6051
198309,-2.99,0.1458,0.4329,1.7511,1.6541,1.404,1.4125,4.0327,4.771,3.604,1.9418,3.9296,2.8388,4.9672,6.7265,3.134,2.1421,3.1713,2.6985,1.5007,2.876,1.9052,1.9775,-1.0397,0.5091
198310,-10.3534,-6.2121,-5.2989,-3.5426,-2.9254,-10.1574,-7.3545,-4.0462,-1.8324,-3.0669,-8.3892,-4.7479,-2.7663,-0.7785,-1.5559,-7.4957,-1.8976,-1.9915,-1.6267,-0.4166,-2.4482,-2.3656,-0.2597,0.0068,-0.7095
198311,3.7246,3.4892,3.3943,2.7913,4.3087,5.8169,5.1776,4.7938,5.1622,5.0258,6.2931,4.0117,4.6822,4.1272,3.893,5.8229,2.2958,4.745,4.5325,3.7993,1.2336,3.3284,2.7899,1.6679,0.6532
198312,-5.1295,-1.1269,-0.7467,-0.3635,0.7751,-3.1681,-1.2056,0.1162,0.0337,0.1659,-3.1538,-1.1856,-0.4228,-1.0589,0.9799,-3.1015,-1.1212,-2.7104,-1.6117,-0.5361,-0.124,0.0117,-2.2207,-1.0662,0.5625
198401,-1.9102,-0.9598,0.5557,1.48,3.1332,-6.3662,-1.3298,-0.5885,0.1976,3.5989,-6.8586,-4.3442,-2.2916,0.3192,-0.0722,-7.6634,-3.5662,-1.7462,-0.4771,0.4633,-5.7369,-0.7867,1.1506,1.6007,6.9718
198402,-7.4494,-6.8015,-5.1317,-4.3727,-4.6509,-7.17,-6.0016,-3.853,-3.305,-3.7283,-6.8523,-7.3464,-4.7416,-4.7001,-2.255,-5.3992,-6.1759,-5.3552,-3.2073,-4.699,-3.7706,-6.0619,-4.1709,-2.4506,0.5674
198403,-0.9091,1.3777,0.5908,1.979,2.151,-0.2551,1.2842,0.9482,1.1668,2.1403,0.6458,1.2648,2.1605,1.3309,3.0488,0.3221,1.6342,2.3706,1.5429,4.2434,1.7833,3.075,0.1329,1.6822,-1.3487
198404,-3.8966,-1.8052,-0.5955,0.0056,-0.9501,-1.2083,1.4723,0.602,0.0928,-1.1335,0.308,0.9583,-0.2205,-1.2347,0.191,-1.7205,0.1739,-0.7273,-2.2838,-1.8442,1.4616,-0.6652,1.2498,1.5951,2.4022
198405,-6.1726,-4.3523,-5.0441,-3.3303,-3.5532,-6.0727,-5.0529,-5.0608,-3.8835,-4.22,-5.9126,-5.5059,-5.8442,-3.9764,-6.3191,-3.8122,-4.3797,-5.4242,-5.2872,-7.5474,-5.1812,-3.3334,-6.2816,-4.1198,-6.056
198406,1.3379,3.4629,2.0401,1.6356,1.3223,3.8993,4.6784,1.9103,2.7524,1.1033,6.3236,5.2976,0.8134,1.5515,-0.6284,5.9834,4.7133,1.7892,1.7299,2.5471,3.4782,5.3065,2.0345,-1.0075,5.2226
198407,-7.1532,-5.0977,-4.5777,-1.8314,-2.168,-5.2859,-5.2631,-1.4228,-3.7884,-3.8261,-3.5124,-3.3574,-2.9824,-3.0741,-0.9706,-3.8141,-4.6249,-2.5122,-4.5281,-0.4935,0.3151,-1.4032,0.0111,-3.0198,-2.3041
198408,11.484,11.7329,8.7025,6.8558,8.79,15.9673,10.411,10.1406,9.1804,10.3774,15.6732,12.9519,10.732,11.9692,9.4312,12.7724,13.4089,12.4254,11.24,9.9794,10.7626,10.1586,10.177,11.6069,12.4685
198409,-2.6366,-1.6274,0.5317,1.3544,2.3699,-5.5011,0.3377,1.8965,1.4912,3.1899,-3.9661,1.454,1.9147,2.0654,3.5611,-1.6553,-1.6176,0.6593,1.4716,4.4734,-2.7342,-1.6342,-0.5149,1.8926,3.1014
198410,-3.9255,-1.3423,-2.1974,-1.4145,-1.2958,-2.9949,-1.6352,-0.1243,0.8749,0.7374,-1.7077,-0.599,1.4962,-1.7153,1.4924,-0.3345,-0.1696,0.6914,0.3112,1.6904,0.8629,2.761,1.3048,-0.4461,-1.5342
198411,-5.655,-4.0641,-1.2544,-1.4964,-0.9927,-5.7676,-2.027,-0.3692,-0.0167,1.2188,-3.9764,0.4151,1.2042,1.6791,1.9821,-3.3273,-0.6241,-1.0007,0.682,2.0313,-2.49,-0.9692,-1.6317,-0.7365,1.4053
198412,0.5084,1.0584,0.9848,0.5274,0.7066,2.0652,2.3855,1.6817,2.4106,2.5332,4.6505,3.6395,0.747,1.6912,1.8839,3.1386,1.8336,2.2277,3.0272,3.5314,2.6015,2.3681,2.7985,3.0775,1.3434
198501,15.9119,15.113,10.5651,10.0928,8.6086,16.1214,13.1373,9.0481,9.8801,9.0527,13.8021,10.3784,9.7609,8.7929,8.1887,12.286,13.0126,8.4275,7.8728,6.4025,9.5314,7.9747,7.5285,6.8949,4.4735
198502,3.7375,4.65,3.5386,2.6512,3.822,2.8736,3.2406,2.4622,2.0399,1.2319,2.193,0.9187,1.2694,1.9157,-0.6134,2.5651,-1.0494,2.0029,2.5468,1.1719,0.2074,2.693,1.5258,2.514,2.7501
198503,-2.6003,-2.9224,-1.3044,-1.2498,-0.3421,-4.6384,-3.3987,-0.7745,0.4118,3.0122,-4.478,-1.1264,-1.9807,0.5873,3.7345,-2.8244,-2.1323,0.1037,1.1304,4.3029,-1.5628,0.9681,-0.6777,1.0675,1.562
198504,-2.1763,-1.6765,0.2271,0.458,0.2523,-3.1983,-1.4816,-0.1569,2.5027,0.6707,-1.2225,-1.528,-0.3564,2.731,1.5041,-1.2554,-3.2324,0.5168,0.7764,1.0626,-1.6715,-2.3662,-1.2799,1.2504,2.9059
198505,2.5517,4.1011,3.7283,2.7183,1.0869,4.0764,4.1101,3.3213,5.4285,2.9474,6.1946,5.7986,3.2996,4.2971,4.1974,6.6463,5.87,5.6414,4.5097,6.4995,5.7377,7.5886,8.6457,5.6441,4.5898
198506,0.5812,0.5529,0.9696,1.39,2.1046,0.8872,2.3813,2.4904,3.0761,3.5051,2.7294,2.0274,3.9687,2.4348,3.3625,1.8243,1.8815,2.2635,3.6343,0.8992,0.6878,2.8474,1.3817,0.3464,2.3261
198507,2.5495,2.8798,2.3382,1.6228,2.171,3.1858,3.3763,4.6891,0.047,0.8875,1.3498,2.8253,1.2391,0.9117,1.6944,-0.5459,0.3901,1.1463,-2.1051,0.9124,0.5774,-0.4716,-1.7845,-1.5052,-2.3506
198508,-1.6021,-0.9915,-0.597,-0.0027,-0.8456,-1.9822,-0.8972,0.9262,0.392,0.3125,-2.3815,-0.8568,-0.0809,-0.601,0.4799,-1.817,-0.2344,1.1073,-0.2656,0.3033,-1.7641,0.1579,-0.7077,0.4154,0.7674
198509,-8.0279,-5.7784,-4.9586,-3.9524,-4.0164,-7.3969,-6.172,-3.3492,-3.5573,-5.3443,-6.8827,-4.3795,-3.1697,-3.9877,-3.1783,-5.0315,-4.0665,-4.7743,-6.3535,-4.7052,-3.6483,-1.4507,-3.0356,-3.1811,-4.1191
198510,0.7111,1.8896,3.4439,3.3519,1.7885,4.115,3.6499,4.3043,5.7893,3.1723,4.24,4.4096,4.3489,2.4039,3.2895,5.6865,5.3586,4.2489,5.5031,5.2195,3.7316,4.3214,4.8707,5.8133,6.3795
198511,5.5309,6.4064,6.475,5.0924,4.6988,9.3077,7.2121,8.0881,7.032,6.7039,7.532,7.3962,5.7765,6.4283,6.4442,8.7828,6.8126,8.2871,5.4985,5.6304,10.021,8.1687,7.8337,3.9221,4.7066
198512,3.68,5.2735,4.0854,4.0687,3.2547,5.1681,4.2355,5.3742,3.7685,0.2863,5.8744,4.5748,2.5996,2.6689,5.593,3.7554,4.2864,2.8272,4.97,5.1018,6.8629,3.7452,4.8707,3.0209,4.4046
198601,3.8348,2.134,2.5141,2.1307,3.1164,1.0686,2.2383,0.7888,0.214,2.4679,1.9573,2.95,1.5439,2.2039,2.8042,1.1549,0.5031,1.8553,2.721,3.4715,0.4269,1.3437,1.6802,-1.431,1.4098
198602,5.8459,6.5192,6.6441,7.937,5.488,7.4888,7.1601,7.1368,9.5055,4.9543,6.9533,9.5483,7.5581,7.2499,6.808,7.8931,9.5503,7.0059,7.2551,7.5173,7.598,10.1226,8.7234,6.4516,7.1978
198603,4.7008,5.4524,5.1835,4.6514,6.4757,3.5059,5.1696,5.7168,4.9449,6.358,4.7421,7.3299,5.0025,5.6171,5.2317,5.6352,5.3175,6.6132,4.0467,5.0618,5.9924,7.3229,5.43,4.7504,4.5592
198604,2.6529,2.4441,0.973,0.4079,0.3654,2.4182,2.0554,-0.1202,1.0538,-1.6131,1.7408,2.3845,0.9104,0.6364,-1.2587,1.8139,-0.1171,-1.783,-2.5066,-4.9518,0.4027,-0.9775,-2.3534,-2.7004,-2.7371
198605,4.1425,3.4849,4.423,3.8411,3.8944,3.2831,2.3898,5.341,4.429,2.1714,6.1591,4.2024,6.0806,5.553,3.355,6.2659,3.859,5.6523,4.4088,4.307,5.211,6.3138,3.5011,6.5658,5.548
198606,0.2266,-1.7091,0.0146,1.4135,2.0157,0.6128,0.1838,2.6923,1.7961,2.37,1.305,-0.7787,2.1022,0.4111,2.5611,1.5269,1.0197,0.1045,3.7681,1.2549,2.1942,2.0792,0.9731,0.7113,2.9329
198607,-10.1899,-8.5385,-8.3516,-6.2218,-8.9156,-11.4026,-9.7096,-8.8761,-4.9581,-6.8337,-9.8276,-7.8195,-7.9764,-6.0424,-5.5407,-8.699,-7.6743,-7.0431,-4.7203,-4.3608,-7.1055,-5.9131,-4.8296,-2.5037,-2.6119
198608,0.2106,0.5803,2.2312,1.8617,1.6276,2.5091,4.4026,4.1974,5.5359,4.5537,4.1334,3.945,6.1356,7.3193,8.7533,4.2307,6.4075,6.9619,10.1885,9.449,4.3954,6.5004,6.1097,10.2999,10.7879
198609,-8.1654,-6.2601,-5.4495,-4.4856,-3.252,-8.7641,-5.9031,-4.7519,-2.5548,-5.6579,-8.274,-7.7739,-4.3785,-4.7871,-5.2037,-9.1987,-6.2143,-6.879,-6.7273,-6.0343,-10.4083,-10.942,-7.7513,-7.9936,-6.4592
198610,2.0335,3.0473,1.8235,3.1059,0.8442,6.4369,4.4244,3.2805,2.8399,1.5138,5.8888,2.4676,1.452,2.0328,2.3261,5.8076,6.5622,5.2746,5.8134,4.3386,4.9879,7.0332,6.7254,4.6076,6.0545
198611,-2.3138,0.2698,0.395,-0.1131,1.3524,0.3072,0.2059,-0.3439,-2.0615,0.179,0.1708,0.3884,-1.2557,1.2587,-0.4912,1.2938,1.3168,1.5222,-0.9507,1.3044,2.674,1.8745,2.7727,2.4791,1.652
198612,-5.5351,-2.2158,-3.7238,-1.7784,-3.2814,-3.1631,-1.7463,-3.3996,-3.1383,0.8583,-2.5653,-1.7532,-3.7234,-2.171,-0.7893,-4.5269,-2.9778,-2.8219,-2.6143,-3.1947,-1.7337,-2.5108,-4.3073,-2.8158,-2.9364
198701,11.1473,10.4196,10.5211,9.966,9.4177,13.6275,12.4415,10.6163,9.5335,11.1488,13.5562,13.3451,8.7192,10.5075,10.1086,14.2569,12.0601,10.5197,12.2992,11.6042,13.4808,16.5312,11.6934,12.4753,11.9224
198702,10.6163,8.4783,7.0581,7.2022,6.4421,9.7257,9.2561,6.2858,6.0269,5.5753,8.8937,8.2611,5.33,4.2288,4.561,7.152,7.1057,6.4019,3.2017,2.6058,8.1973,5.9703,3.0529,-0.4207,-1.0734
198703,1.6531,3.9998,2.1231,3.4825,4.582,1.0914,3.2958,1.6286,2.7594,3.5096,0.7077,1.3122,1.6568,2.6124,3.8533,1.8781,1.6662,1.7798,2.0475,-1.3073,1.499,2.2655,0.6464,3.0122,4.8035
198704,-2.2759,-2.3811,-2.32,-0.6886,-1.2751,-3.9018,-2.5488,-2.8457,-4.2937,-4.91,-2.2484,-2.2071,-4.4242,-1.8935,-2.9148,-3.3644,-2.5343,-2.5956,-2.0162,-1.6438,-1.3348,-1.1568,-2.2143,-0.7088,-0.4975
198705,-0.2952,-1.3525,-0.1158,0.6441,3.2838,-0.9624,-0.0383,-0.0054,0.2328,0.5061,0.7228,0.5247,-0.8908,0.3645,-0.0786,1.9844,0.4351,-0.3065,-0.487,0.8003,1.8483,-0.5479,-0.3681,0.7693,0.5196
198706,-0.1689,1.5053,3.1194,1.9374,4.5629,1.6997,2.9659,3.5805,2.3264,4.1191,2.2038,1.9898,5.7757,5.6495,2.6512,4.8682,3.2451,4.2216,4.0995,3.7522,4.7115,5.4204,6.102,5.1397,5.2802
198707,1.7456,2.0899,2.0053,2.9771,5.3167,2.2262,2.0137,4.0186,3.3741,5.9696,2.3981,4.4955,3.9184,3.6206,7.5487,3.7409,5.0918,4.6272,4.4166,4.8288,5.9681,3.1369,6.1355,2.5973,3.0674
198708,0.8275,2.1171,2.7276,2.4231,0.8565,2.765,3.763,4.0056,2.5177,4.0856,3.8344,3.4629,4.6933,3.5316,0.7629,4.9312,4.1519,3.7398,3.4889,1.6658,4.9123,5.2526,3.5503,4.7301,2.6116
198709,-2.8743,-0.1879,-1.0642,-0.4754,-1.0642,-2.0694,-2.5204,-0.7266,-0.6556,-2.6588,-3.3577,-2.2354,-2.1027,-2.4,-0.9956,-1.9253,-1.0877,-2.3384,-1.6404,-0.0001,-2.2257,-4.0791,-0.0602,-2.0405,-2.728
198710,-34.3918,-30.8254,-29.0978,-28.7388,-28.711,-32.6296,-31.9357,-28.54,-24.6596,-29.2432,-29.8395,-28.8806,-24.7719,-22.8429,-26.2959,-25.9733,-29.1855,-24.4402,-18.974,-23.9362,-21.6599,-22.4611,-21.9028,-15.0511,-18.7292
198711,-8.4928,-5.1132,-4.8001,-4.283,-3.6865,-7.0511,-5.0615,-3.5929,-3.1748,-2.8927,-6.609,-2.5377,-3.0704,-3.0247,-4.0213,-6.3693,-6.1332,-6.3739,-4.4558,-1.9734,-9.6228,-8.3103,-8.1766,-7.7529,-7.4047
198712,2.8502,5.3151,5.4528,4.7294,3.4336,11.9131,9.1484,6.7548,7.3639,5.0853,12.2229,9.6663,6.3234,4.8241,6.546,12.6416,10.9622,9.738,3.9181,4.0827,8.3851,7.3394,7.86,3.3519,6.2522
198801,6.1019,7.0939,4.5086,5.0486,6.2655,1.8273,3.3711,4.9904,4.112,6.8715,1.2559,3.5984,3.9536,7.5757,6.2005,0.1602,4.775,4.6078,5.8665,5.6633,2.2159,1.5633,5.4354,8.9099,8.6493
198802,6.0971,7.6684,7.6426,7.709,7.6358,8.4326,12.2247,7.8842,8.7311,8.1856,8.826,7.9444,7.2313,7.141,5.9391,8.631,9.5451,6.2607,5.0499,6.2485,4.5821,5.463,4.7747,1.7118,2.8565
198803,4.2944,5.4007,6.432,5.143,4.7055,2.3246,6.8138,3.9002,3.1385,4.4886,2.7331,1.0723,1.4201,-0.0233,0.8167,-0.9781,1.3569,-0.1001,-0.0837,4.354,-4.6036,-4.2393,-4.0224,-3.8547,-0.8088
198804,0.9561,1.1659,2.6605,0.9311,3.9576,2.0839,4.8025,2.8407,2.1206,2.492,-0.8234,0.2245,1.9396,0.4099,1.4494,0.285,0.6798,1.162,-0.6346,1.1355,-0.7834,1.0224,1.5543,2.3734,2.2737
198805,-3.568,-1.9282,-1.1208,-1.606,-0.9677,-4.4491,-2.421,-2.8029,-1.04,-0.8903,-0.8124,-1.7934,-1.0411,1.4263,1.1756,-0.7873,-0.7993,-0.5551,2.224,1.0336,0.0785,0.3324,-0.1791,2.5403,2.2133
198806,6.4065,6.7871,5.8968,6.3557,4.77,7.5306,11.3357,7.9449,5.5436,8.7486,6.8535,7.4965,6.6618,5.9885,5.87,7.3058,6.6329,6.6624,3.996,8.4233,4.1848,7.1994,5.3818,3.095,3.008
198807,-0.8675,-0.6796,-0.7125,1.1594,-1.2085,-2.6571,-2.2216,0.0088,0.3638,1.0505,-4.1099,-1.7594,-1.6029,-0.0509,-0.0149,-3.2824,-3.4239,-0.8126,0.0734,0.0492,-1.007,-0.8795,0.4257,0.1091,0.9321
198808,-4.1409,-2.4002,-0.9615,-1.5723,-2.0155,-4.2193,-4.3709,-1.9229,-0.9181,-0.97,-4.1095,-2.5722,-2.0748,0.1767,-0.9734,-3.7686,-3.156,-1.0971,0.1742,1.2272,-2.8712,-5.087,-2.3686,-1.4478,-3.1019
198809,0.9726,3.2041,2.5049,1.9642,2.6112,2.8238,2.783,2.9299,2.9711,2.6484,3.6174,2.0718,2.6931,1.547,3.572,4.4898,1.4394,3.8891,1.9848,4.4568,5.681,5.5633,2.026,4.071,3.977
198810,-2.932,-1.8135,-1.1038,-2.2518,-1.0313,-2.2334,-0.4795,0.3768,0.0306,-0.4107,-1.665,0.0813,0.9739,0.6807,2.7964,-1.4968,0.8844,0.8244,1.0912,2.5195,1.8641,5.5858,1.6283,2.3767,4.3417
198811,-4.8815,-4.7206,-3.4797,-3.4484,-4.0677,-4.0388,-3.3508,-1.8389,-3.4634,-2.1039,-2.8965,-2.7261,-3.7691,-0.3638,-1.2483,-1.5994,-2.5874,-3.5039,-1.7011,-1.1906,-1.9167,-0.9643,-1.8803,-0.4481,0.3438
198812,1.7974,4.3139,3.2132,4.9408,2.564,5.2734,4.3086,4.0023,4.9551,2.7061,4.3979,4.2268,3.2478,2.2447,3.1169,3.2916,3.1254,1.3777,2.1083,-0.9213,2.6534,2.0183,1.7397,0.5584,0.4246
198901,5.1187,5.9113,4.4549,4.5717,5.4991,3.8763,4.8223,4.7829,3.9692,7.1759,4.8143,4.9894,4.9883,3.9081,5.6087,4.8527,5.6049,6.1401,5.8396,8.3332,7.6986,6.939,6.427,6.4673,8.2568
198902,-1.1773,0.2115,0.9244,1.3932,1.6338,0.922,1.7866,1.4501,0.8776,1.7168,0.1049,0.851,0.2218,1.3631,-0.0185,-0.3283,0.1593,-0.9619,0.3443,1.4533,-3.0862,-2.8755,-2.5751,-1.6499,-2.5818
198903,1.1382,2.9654,4.9101,2.3489,2.9523,1.8309,2.0124,2.4215,1.6487,3.3329,2.3079,1.3028,1.5139,3.5066,2.6131,-0.4159,1.7924,3.1026,0.6394,3.3578,3.026,0.3089,3.9251,2.7463,1.1935
